Unnamed: 0,Temp_min,Temp_max,pH_min,pH_max,conduc_min,conduc_max,bod_min,bod_max,nitrate_min,nitrate_max,Fcoli_min,Fcoli_max,Tcoli_min,Tcoli_max,Tds_min,Tds_max,F_min,F_max,Ar_min,Ar_max
41,24.0,26.0,7.0,7.3,58.0,380.0,1.2,1.3,0.6,0.7,0.0,0.0,0.0,0.0,38.0,206.0,0.0,0.21,-1.0,-1.0
42,23.0,24.0,6.8,6.8,322.0,326.0,1.2,1.8,0.5,0.6,0.0,0.0,0.0,0.0,180.0,190.0,0.21,0.21,-1.0,-1.0
43,24.0,24.0,6.7,7.0,142.0,319.0,1.2,1.9,0.5,0.8,0.0,0.0,0.0,0.0,88.0,188.0,0.0,0.0,-1.0,-1.0
44,24.0,24.0,6.8,6.9,116.0,144.0,1.2,2.0,0.8,0.8,0.0,0.0,0.0,0.0,72.0,90.0,0.0,0.23,-1.0,-1.0
45,25.0,30.0,7.0,7.2,258.0,368.0,1.3,1.8,0.8,0.8,0.0,0.0,0.0,0.0,148.0,200.0,0.22,0.23,,
46,27.0,29.0,6.8,7.1,76.0,408.0,1.3,1.8,0.7,0.7,0.0,0.0,0.0,0.0,48.0,220.0,0.22,0.23,-1.0,-1.0
47,27.0,28.0,7.2,7.2,73.0,393.0,1.2,1.7,0.6,0.8,0.0,0.0,0.0,0.0,50.0,212.0,0.0,0.27,-1.0,-1.0
48,28.0,29.0,7.2,7.3,213.0,392.0,1.2,1.8,0.6,0.8,0.0,0.0,0.0,0.0,130.0,212.0,0.0,0.23,-1.0,-1.0
49,29.0,29.0,7.4,7.4,60.0,400.0,1.3,1.5,0.4,0.8,0.0,0.0,0.0,0.0,42.0,216.0,0.0,0.21,-1.0,-1.0
50,30.0,30.0,7.0,7.8,60.0,366.0,1.3,1.7,0.6,0.6,0.0,0.0,0.0,0.0,42.0,188.0,0.21,0.24,-1.0,-1.0
51,29.0,29.0,7.0,7.5,65.0,383.0,1.5,1.6,0.5,0.6,0.0,0.0,0.0,0.0,46.0,210.0,0.21,0.21,-1.0,-1.0
52,26.0,32.0,7.0,7.5,118.0,353.0,1.1,1.5,0.4,0.4,0.0,0.0,0.0,0.0,78.0,192.0,0.0,0.21,-1.0,-1.0
53,22.0,28.0,7.0,7.2,242.0,314.0,1.3,1.4,0.5,0.8,0.0,0.0,0.0,0.0,136.0,176.0,0.0,0.21,-1.0,-1.0
54,20.0,24.0,7.0,7.3,241.0,303.0,1.1,1.7,0.6,0.8,0.0,0.0,0.0,0.0,148.0,170.0,0.21,0.22,-1.0,-1.0
55,27.0,27.0,7.2,7.2,66.0,66.0,1.6,1.6,0.5,0.5,0.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0,-1.0,-1.0
56,26.0,26.0,7.2,7.2,57.0,57.0,1.5,1.5,0.6,0.6,0.0,0.0,0.0,0.0,50.0,50.0,0.24,0.24,-1.0,-1.0
57,26.0,26.0,7.2,7.2,57.0,57.0,1.8,1.8,0.6,0.6,0.0,0.0,0.0,0.0,38.0,38.0,0.23,0.23,-1.0,-1.0
58,23.0,23.0,6.9,6.9,129.0,129.0,1.8,1.8,0.5,0.5,0.0,0.0,0.0,0.0,78.0,78.0,0.0,0.0,-1.0,-1.0
59,25.0,26.0,7.5,7.6,251.0,266.0,1.1,1.8,0.6,0.8,0.0,0.0,0.0,910.0,142.0,150.0,0.22,0.24,-1.0,-1.0
60,24.0,27.0,6.8,7.0,195.0,249.0,1.2,1.8,0.6,0.6,0.0,0.0,0.0,0.0,118.0,140.0,0.0,0.23,-1.0,-1.0
61,18.0,27.0,7.2,7.4,35.0,262.0,1.3,2.2,0.6,0.8,0.0,0.0,0.0,0.0,20.0,150.0,0.23,0.24,-1.0,-1.0
62,20.0,20.0,7.2,7.2,47.0,47.0,1.8,1.8,0.6,0.6,0.0,0.0,0.0,0.0,32.0,32.0,0.21,0.21,-1.0,-1.0
0,24.0,24.0,7.3,7.3,1590.0,1590.0,-1.0,-1.0,6.04,6.04,79.0,79.0,79.0,79.0,1168.0,1168.0,0.38,0.38,-1.0,-1.0
1,23.0,23.0,7.6,7.6,538.0,538.0,-1.0,-1.0,0.0,0.0,49.0,49.0,49.0,49.0,318.0,318.0,0.75,0.75,-1.0,-1.0
2,25.0,25.0,7.7,7.7,600.0,600.0,-1.0,-1.0,0.0,0.0,33.0,33.0,46.0,46.0,-1.0,-1.0,0.82,0.82,-1.0,-1.0
3,27.0,27.0,7.6,7.6,659.0,659.0,-1.0,-1.0,0.4,0.4,79.0,79.0,1600.0,1600.0,-1.0,-1.0,0.7,0.7,-1.0,-1.0
4,23.0,23.0,7.7,7.7,602.0,602.0,-1.0,-1.0,0.0,0.0,14.0,14.0,22.0,22.0,-1.0,-1.0,0.43,0.43,-1.0,-1.0
5,26.0,26.0,7.3,7.3,1110.0,1110.0,-1.0,-1.0,0.7,0.7,-1.0,-1.0,17.0,17.0,-1.0,-1.0,0.25,0.25,-1.0,-1.0
6,26.0,26.0,7.1,7.1,1340.0,1340.0,-1.0,-1.0,0.0,0.0,49.0,49.0,49.0,49.0,-1.0,-1.0,0.38,0.38,-1.0,-1.0
7,-1.0,-1.0,7.4,7.4,1170.0,1170.0,-1.0,-1.0,0.0,0.0,0.0,0.0,4.0,4.0,800.0,800.0,-1.0,-1.0,-1.0,-1.0
8,-1.0,-1.0,7.6,7.6,1340.0,1340.0,-1.0,-1.0,0.0,0.0,22.0,22.0,1600.0,1600.0,910.0,910.0,0.25,0.25,-1.0,-1.0
9,-1.0,-1.0,7.2,7.2,934.0,934.0,-1.0,-1.0,5.31,5.31,17.0,17.0,1600.0,1600.0,710.0,710.0,0.0,0.0,-1.0,-1.0
10,-1.0,-1.0,7.4,7.4,642.0,642.0,-1.0,-1.0,5.69,5.69,22.0,22.0,1600.0,1600.0,580.0,580.0,0.0,0.0,-1.0,-1.0
11,-1.0,-1.0,7.7,7.7,313.0,313.0,-1.0,-1.0,0.0,0.0,540.0,540.0,920.0,920.0,-1.0,-1.0,0.32,0.32,-1.0,-1.0
12,-1.0,-1.0,7.7,7.7,896.0,896.0,-1.0,-1.0,1.74,1.74,920.0,920.0,920.0,920.0,-1.0,-1.0,0.79,0.79,-1.0,-1.0
13,-1.0,-1.0,7.5,7.5,716.0,716.0,-1.0,-1.0,0.5,0.5,920.0,920.0,1600.0,1600.0,-1.0,-1.0,0.58,0.58,-1.0,-1.0
14,-1.0,-1.0,7.8,7.8,289.0,289.0,-1.0,-1.0,0.0,0.0,350.0,350.0,350.0,350.0,-1.0,-1.0,0.93,0.93,-1.0,-1.0
15,27.0,27.0,7.8,7.8,501.0,501.0,-1.0,-1.0,0.0,0.0,79.0,79.0,170.0,170.0,315.0,315.0,0.0,0.0,-1.0,-1.0
16,28.0,28.0,7.3,7.3,1001.0,1001.0,-1.0,-1.0,3.98,3.98,7.0,7.0,11.0,11.0,-1.0,-1.0,0.73,0.73,-1.0,-1.0
17,30.0,30.0,8.0,8.0,522.0,522.0,-1.0,-1.0,5.38,5.38,920.0,920.0,920.0,920.0,-1.0,-1.0,0.62,0.62,-1.0,-1.0
18,28.0,28.0,7.3,7.3,549.0,549.0,-1.0,-1.0,1.2,1.2,33.0,33.0,540.0,540.0,358.0,358.0,0.9,0.9,-1.0,-1.0
19,-1.0,-1.0,6.5,6.5,264.0,264.0,-1.0,-1.0,3.23,3.23,1100.0,1100.0,4900.0,4900.0,208.0,208.0,0.41,0.41,-1.0,-1.0
20,26.0,26.0,7.1,7.1,510.0,510.0,-1.0,-1.0,0.0,0.0,17.0,17.0,33.0,33.0,-1.0,-1.0,0.3,0.3,-1.0,-1.0
21,25.0,25.0,7.5,7.5,1020.0,1020.0,-1.0,-1.0,3.04,3.04,33.0,33.0,220.0,220.0,-1.0,-1.0,0.44,0.44,-1.0,-1.0
22,27.0,27.0,7.6,7.6,574.0,574.0,-1.0,-1.0,0.0,0.0,920.0,920.0,920.0,920.0,-1.0,-1.0,0.25,0.25,-1.0,-1.0
23,27.0,27.0,7.8,7.8,393.0,393.0,-1.0,-1.0,0.0,0.0,920.0,920.0,920.0,920.0,-1.0,-1.0,0.58,0.58,-1.0,-1.0
24,28.0,28.0,7.1,7.1,1370.0,1370.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,880.0,880.0,0.52,0.52,-1.0,-1.0
25,28.0,28.0,7.4,7.4,557.0,557.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,396.0,396.0,0.0,0.0,-1.0,-1.0
26,30.0,30.0,7.9,7.9,506.0,506.0,-1.0,-1.0,0.0,0.0,130.0,130.0,220.0,220.0,-1.0,-1.0,0.55,0.55,-1.0,-1.0
27,-1.0,-1.0,7.0,7.0,734.0,734.0,-1.0,-1.0,3.51,3.51,70.0,70.0,1600.0,1600.0,524.0,524.0,0.0,0.0,-1.0,-1.0
28,-1.0,-1.0,6.6,6.6,375.0,375.0,-1.0,-1.0,5.04,5.04,2.0,2.0,11.0,11.0,262.0,262.0,-1.0,-1.0,-1.0,-1.0
29,-1.0,-1.0,7.3,7.3,624.0,624.0,-1.0,-1.0,0.0,0.0,14.0,14.0,1600.0,1600.0,384.0,384.0,1.14,1.14,-1.0,-1.0
30,25.0,25.0,7.6,7.6,523.0,523.0,-1.0,-1.0,0.0,0.0,280.0,280.0,280.0,280.0,-1.0,-1.0,0.83,0.83,-1.0,-1.0
31,30.0,30.0,7.7,7.7,979.0,979.0,-1.0,-1.0,1.1,1.1,11.0,11.0,40.0,40.0,-1.0,-1.0,1.01,1.01,-1.0,-1.0
32,27.0,27.0,7.2,7.2,2110.0,2110.0,-1.0,-1.0,0.93,0.93,49.0,49.0,70.0,70.0,-1.0,-1.0,0.45,0.45,-1.0,-1.0
33,29.0,29.0,7.1,7.1,1370.0,1370.0,-1.0,-1.0,0.38,0.38,4.0,4.0,6.0,6.0,-1.0,-1.0,0.56,0.56,-1.0,-1.0
34,-1.0,-1.0,7.0,7.0,1260.0,1260.0,-1.0,-1.0,5.81,5.81,2.0,2.0,13.0,13.0,816.0,816.0,0.84,0.84,-1.0,-1.0
35,28.0,28.0,7.5,7.5,981.0,981.0,-1.0,-1.0,0.0,0.0,1600.0,1600.0,1600.0,1600.0,-1.0,-1.0,0.6,0.6,-1.0,-1.0
36,27.0,27.0,-1.0,-1.0,308.0,308.0,-1.0,-1.0,0.0,0.0,1600.0,1600.0,1600.0,1600.0,198.0,198.0,0.0,0.0,-1.0,-1.0
37,-1.0,-1.0,7.3,7.3,524.0,524.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,340.0,340.0,0.7,0.7,-1.0,-1.0
38,26.0,26.0,7.0,7.0,841.0,841.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,6.0,6.0,-1.0,-1.0,0.3,0.3,-1.0,-1.0
39,26.0,26.0,7.8,7.8,452.0,452.0,-1.0,-1.0,1.9,1.9,13.0,13.0,23.0,23.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
40,-1.0,-1.0,6.5,6.5,437.0,437.0,-1.0,-1.0,5.9,5.9,1700.0,1700.0,160000.0,160000.0,386.0,386.0,0.81,0.81,-1.0,-1.0
41,29.0,29.0,7.7,7.7,497.0,497.0,-1.0,-1.0,0.0,0.0,27.0,27.0,110.0,110.0,332.0,332.0,0.35,0.35,-1.0,-1.0
42,28.0,28.0,7.1,7.1,793.0,793.0,-1.0,-1.0,0.0,0.0,13.0,13.0,33.0,33.0,-1.0,-1.0,0.27,0.27,-1.0,-1.0
43,25.0,25.0,7.0,7.0,1084.0,1084.0,-1.0,-1.0,0.42,0.42,0.0,0.0,0.0,0.0,1116.0,1116.0,0.0,0.0,-1.0,-1.0
44,27.0,27.0,8.0,8.0,1750.0,1750.0,-1.0,-1.0,0.61,0.61,540.0,540.0,920.0,920.0,-1.0,-1.0,0.62,0.62,-1.0,-1.0
45,26.0,26.0,7.7,7.7,523.0,523.0,-1.0,-1.0,0.62,0.62,-1.0,-1.0,920.0,920.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
46,25.0,25.0,7.6,7.6,597.0,597.0,-1.0,-1.0,0.0,0.0,920.0,920.0,920.0,920.0,-1.0,-1.0,0.43,0.43,-1.0,-1.0
47,-1.0,-1.0,7.5,7.5,946.0,946.0,-1.0,-1.0,5.18,5.18,920.0,920.0,920.0,920.0,-1.0,-1.0,0.44,0.44,-1.0,-1.0
48,26.0,26.0,7.2,7.2,583.0,583.0,-1.0,-1.0,1.44,1.44,23.0,23.0,23.0,23.0,-1.0,-1.0,0.29,0.29,-1.0,-1.0
49,29.0,29.0,8.0,8.0,317.0,317.0,-1.0,-1.0,0.0,0.0,21.0,21.0,39.0,39.0,150.0,150.0,0.24,0.24,-1.0,-1.0
50,28.0,28.0,7.4,7.4,432.0,432.0,-1.0,-1.0,4.74,4.74,170.0,170.0,280.0,280.0,-1.0,-1.0,0.63,0.63,-1.0,-1.0
51,-1.0,-1.0,7.0,7.0,480.0,480.0,-1.0,-1.0,0.0,0.0,2.0,2.0,79.0,79.0,318.0,318.0,-1.0,-1.0,-1.0,-1.0
52,28.0,28.0,7.6,7.6,1308.0,1308.0,-1.0,-1.0,3.93,3.93,280.0,280.0,350.0,350.0,-1.0,-1.0,0.42,0.42,-1.0,-1.0
53,28.0,28.0,7.6,7.6,846.0,846.0,-1.0,-1.0,2.66,2.66,1600.0,1600.0,1600.0,1600.0,-1.0,-1.0,0.4,0.4,-1.0,-1.0
54,29.0,29.0,7.2,7.2,928.0,928.0,-1.0,-1.0,4.27,4.27,170.0,170.0,220.0,220.0,-1.0,-1.0,0.68,0.68,-1.0,-1.0
55,26.0,26.0,7.0,7.0,1780.0,1780.0,-1.0,-1.0,3.03,3.03,7.0,7.0,23.0,23.0,-1.0,-1.0,0.89,0.89,-1.0,-1.0
56,25.0,25.0,7.5,7.5,350.0,350.0,-1.0,-1.0,0.0,0.0,280.0,280.0,350.0,350.0,236.0,236.0,0.74,0.74,-1.0,-1.0
57,-1.0,-1.0,7.9,7.9,1070.0,1070.0,-1.0,-1.0,5.73,5.73,-1.0,-1.0,-1.0,-1.0,830.0,830.0,0.0,0.0,-1.0,-1.0
58,26.0,26.0,7.0,7.0,1330.0,1330.0,-1.0,-1.0,3.9,3.9,4.0,4.0,4.0,4.0,-1.0,-1.0,0.41,0.41,-1.0,-1.0
0,25.0,27.0,6.7,6.7,710.0,723.0,0.0,1.1,3.2,3.2,8.0,8.0,87.0,87.0,350.0,382.0,0.32,0.33,-1.0,-1.0
1,28.0,28.0,6.6,6.6,1106.0,1106.0,1.8,1.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,438.0,438.0,0.51,0.51,-1.0,-1.0
2,24.0,24.0,7.0,7.0,933.0,933.0,2.5,2.5,4.9,4.9,-1.0,-1.0,11.0,11.0,472.0,472.0,0.34,0.34,-1.0,-1.0
3,24.5,25.0,6.3,6.7,715.0,984.0,1.3,2.8,1.7,1.7,4.0,4.0,41.0,41.0,492.0,654.0,0.26,0.49,-1.0,-1.0
4,24.5,27.0,6.8,6.9,737.0,1075.0,1.7,2.0,6.2,6.2,-1.0,-1.0,21.0,21.0,360.0,636.0,0.21,0.99,-1.0,-1.0
5,24.0,25.0,6.6,7.0,640.0,762.0,0.0,0.0,2.0,2.0,0.0,0.0,39.0,39.0,356.0,358.0,0.0,0.35,-1.0,-1.0
6,24.0,26.0,6.6,6.7,978.0,1079.0,1.5,1.9,9.2,9.2,10.0,10.0,91.0,91.0,554.0,590.0,0.66,0.88,-1.0,-1.0
0,24.0,26.0,7.3,7.3,194.0,256.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,185.0,188.0,-1.0,-1.0,-1.0,-1.0
1,23.0,23.0,7.4,7.6,242.0,272.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244.0,256.0,-1.0,-1.0,-1.0,-1.0
2,28.0,28.0,7.1,7.1,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,80.0,-1.0,-1.0,-1.0,-1.0
3,26.0,26.0,6.1,6.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,235.0,235.0,-1.0,-1.0,-1.0,-1.0
4,26.1,26.1,7.1,7.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,215.0,215.0,-1.0,-1.0,-1.0,-1.0
5,26.1,26.1,7.1,7.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,210.0,210.0,-1.0,-1.0,-1.0,-1.0
0,29.0,30.0,7.1,7.7,1098.0,1660.0,0.0,0.0,3.7,4.9,0.0,0.0,0.0,0.0,732.0,1108.0,0.53,0.77,0.0,0.0
1,29.0,30.0,7.1,7.6,719.0,955.0,0.0,0.0,2.5,6.7,0.0,0.0,0.0,0.0,482.0,724.0,0.25,0.47,0.0,0.0
2,29.0,30.0,7.3,7.8,1178.0,1620.0,0.0,0.0,5.0,6.7,0.0,0.0,0.0,0.0,796.0,1082.0,0.31,1.19,0.0,0.0
3,29.0,30.0,7.0,7.1,686.0,821.0,0.0,0.0,2.5,3.3,0.0,0.0,0.0,0.0,458.0,548.0,0.0,0.23,0.0,0.0
4,29.0,30.0,7.0,7.0,611.0,904.0,0.0,0.0,2.5,4.4,0.0,0.0,0.0,0.0,408.0,720.0,0.0,0.29,0.0,0.0
5,30.0,30.0,7.2,8.0,451.0,924.0,0.0,0.0,2.7,5.7,4.0,7.0,6.0,10.0,356.0,612.0,0.73,1.0,0.0,0.0
6,29.0,30.0,7.3,7.5,307.0,1164.0,0.0,0.0,2.0,4.2,0.0,0.0,0.0,0.0,200.0,786.0,0.0,0.46,0.0,0.0
7,30.0,30.0,7.5,7.7,567.0,721.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,10.0,378.0,488.0,0.3,0.76,0.0,0.0
8,30.0,30.0,7.5,7.8,1192.0,1810.0,0.0,0.0,1.7,2.6,0.0,0.0,0.0,0.0,802.0,1208.0,0.25,0.54,0.0,0.0
9,30.0,30.0,7.6,8.4,1006.0,1975.0,0.0,0.0,2.3,6.4,0.0,2.0,0.0,4.0,672.0,1320.0,0.69,1.04,0.0,0.0
10,29.0,30.0,7.4,8.3,1078.0,4325.0,0.0,0.0,2.3,2.4,2.0,2.0,4.0,6.0,286.0,718.0,0.39,0.99,0.0,0.0
11,29.0,30.0,7.7,8.2,1992.0,2340.0,0.0,0.0,1.9,2.2,0.0,0.0,0.0,0.0,1332.0,1556.0,0.76,0.84,0.0,0.0
0,-1.0,-1.0,7.3,7.3,2926.0,2926.0,-1.0,-1.0,6.12,6.12,400.0,400.0,5400.0,5400.0,1872.0,1872.0,0.5,0.5,0.0,0.0
1,-1.0,-1.0,7.5,7.5,1290.0,1290.0,-1.0,-1.0,51.62,51.62,2.0,2.0,2.0,2.0,807.0,807.0,-1.0,-1.0,-1.0,-1.0
2,-1.0,-1.0,7.7,7.7,772.0,772.0,-1.0,-1.0,5.21,5.21,2.0,2.0,2.0,2.0,430.0,430.0,0.0,0.0,0.0,0.0
3,-1.0,-1.0,7.5,7.5,1319.0,1319.0,-1.0,-1.0,1.62,1.62,2.0,2.0,4.0,4.0,828.0,828.0,1.0,1.0,0.0,0.0
4,-1.0,-1.0,6.8,6.8,1890.0,1890.0,-1.0,-1.0,147.02,147.02,2.0,2.0,8.0,8.0,1138.0,1138.0,0.3,0.3,-1.0,-1.0
5,-1.0,-1.0,7.2,7.2,2200.0,2200.0,-1.0,-1.0,6.01,6.01,2.0,2.0,2.0,2.0,1396.0,1396.0,0.3,0.3,-1.0,-1.0
6,-1.0,-1.0,7.3,7.3,1892.0,1892.0,-1.0,-1.0,85.03,85.03,4.0,4.0,27.0,27.0,1040.0,1040.0,0.4,0.4,-1.0,-1.0
7,-1.0,-1.0,7.1,7.1,873.0,873.0,-1.0,-1.0,51.21,51.21,4.0,4.0,94.0,94.0,538.0,538.0,-1.0,-1.0,-1.0,-1.0
8,-1.0,-1.0,7.0,7.0,1818.0,1818.0,-1.0,-1.0,2.72,2.72,4.0,4.0,13.0,13.0,1050.0,1050.0,0.5,0.5,0.0,0.0
9,-1.0,-1.0,7.0,7.0,1700.0,1700.0,-1.0,-1.0,7.84,7.84,2.0,2.0,14.0,14.0,844.0,844.0,-1.0,-1.0,0.0,0.0
10,-1.0,-1.0,8.2,8.2,901.0,901.0,-1.0,-1.0,22.31,22.31,2.0,2.0,2.0,2.0,530.0,530.0,2.4,2.4,0.0,0.0
11,-1.0,-1.0,7.6,7.6,1053.0,1053.0,-1.0,-1.0,22.31,22.31,2.0,2.0,8.0,8.0,668.0,668.0,0.4,0.4,0.0,0.0
12,-1.0,-1.0,7.3,7.3,360.0,360.0,-1.0,-1.0,4.42,4.42,2.0,2.0,2.0,2.0,200.0,200.0,0.0,0.0,-1.0,-1.0
13,-1.0,-1.0,7.6,7.6,1217.0,1217.0,-1.0,-1.0,28.51,28.51,2.0,2.0,2.0,2.0,784.0,784.0,0.8,0.8,0.0,0.0
14,-1.0,-1.0,7.7,7.7,919.0,919.0,-1.0,-1.0,20.11,20.11,2.0,2.0,13.0,13.0,572.0,572.0,0.6,0.6,0.0,0.0
15,-1.0,-1.0,7.3,7.3,1473.0,1473.0,-1.0,-1.0,37.81,37.81,2.0,2.0,2.0,2.0,819.0,819.0,0.3,0.3,-1.0,-1.0
16,-1.0,-1.0,7.4,7.4,1047.0,1047.0,-1.0,-1.0,16.92,16.92,2.0,2.0,5.0,5.0,564.0,564.0,0.3,0.3,0.0,0.0
17,-1.0,-1.0,7.5,7.5,222.0,222.0,-1.0,-1.0,1.62,1.62,2.0,2.0,2.0,2.0,156.0,156.0,0.0,0.0,0.0,0.0
18,-1.0,-1.0,7.1,7.1,4110.0,4110.0,-1.0,-1.0,307.85,307.85,2.0,2.0,7.0,7.0,2401.0,2401.0,0.7,0.7,-1.0,-1.0
19,-1.0,-1.0,7.2,7.2,1941.0,1941.0,-1.0,-1.0,57.01,57.01,2.0,2.0,2.0,2.0,1144.0,1144.0,0.3,0.3,0.0,0.0
20,-1.0,-1.0,7.0,7.0,1580.0,1580.0,-1.0,-1.0,48.52,48.52,2.0,2.0,33.0,33.0,934.0,934.0,1.0,1.0,-1.0,-1.0
21,-1.0,-1.0,7.2,7.2,2582.0,2582.0,-1.0,-1.0,2.22,2.22,2.0,2.0,2.0,2.0,1564.0,1564.0,0.5,0.5,-1.0,-1.0
22,-1.0,-1.0,7.8,7.8,1818.0,1818.0,-1.0,-1.0,8.33,8.33,2.0,2.0,2.0,2.0,1010.0,1010.0,0.6,0.6,0.0,0.0
23,-1.0,-1.0,7.3,7.3,1152.0,1152.0,-1.0,-1.0,17.82,17.82,2.0,2.0,11.0,11.0,616.0,616.0,0.5,0.5,0.0,0.0
24,-1.0,-1.0,7.2,7.2,1056.0,1056.0,-1.0,-1.0,0.32,0.32,2.0,2.0,4.0,4.0,618.0,618.0,0.4,0.4,0.0,0.0
25,-1.0,-1.0,7.7,7.7,3880.0,3880.0,-1.0,-1.0,0.32,0.32,22.0,22.0,79.0,79.0,2246.0,2246.0,0.6,0.6,0.0,0.0
26,-1.0,-1.0,7.2,7.2,2849.0,2849.0,-1.0,-1.0,29.22,29.22,2.0,2.0,2.0,2.0,1540.0,1540.0,1.2,1.2,0.0,0.0
27,-1.0,-1.0,7.5,7.5,1862.0,1862.0,-1.0,-1.0,5.62,5.62,170.0,170.0,1100.0,1100.0,-1.0,-1.0,1.0,1.0,0.0,0.0
28,-1.0,-1.0,7.1,7.1,1719.0,1719.0,-1.0,-1.0,4.82,4.82,2.0,2.0,2.0,2.0,-1.0,-1.0,0.7,0.7,0.0,0.0
29,-1.0,-1.0,7.7,7.7,5300.0,5300.0,-1.0,-1.0,25.32,25.32,2.0,2.0,2.0,2.0,2930.0,2930.0,1.6,1.6,0.0,0.0
30,-1.0,-1.0,7.2,7.2,1105.0,1105.0,-1.0,-1.0,48.82,48.82,2.0,2.0,17.0,17.0,-1.0,-1.0,0.7,0.7,0.0,0.0
31,-1.0,-1.0,7.3,7.3,803.0,803.0,-1.0,-1.0,5.12,5.12,2.0,2.0,4.0,4.0,-1.0,-1.0,0.8,0.8,0.0,0.0
32,-1.0,-1.0,7.1,7.1,1819.0,1819.0,-1.0,-1.0,53.71,53.71,2.0,2.0,8.0,8.0,1074.0,1074.0,0.9,0.9,0.0,0.0
33,-1.0,-1.0,8.1,8.1,2482.0,2482.0,-1.0,-1.0,37.12,37.12,2.0,2.0,2.0,2.0,1390.0,1390.0,3.3,3.3,0.0,0.0
34,-1.0,-1.0,7.1,7.1,1420.0,1420.0,-1.0,-1.0,52.32,52.32,2.0,2.0,2.0,2.0,832.0,832.0,-1.0,-1.0,-1.0,-1.0
35,-1.0,-1.0,7.1,7.1,1918.0,1918.0,-1.0,-1.0,83.3,83.3,2.0,2.0,2.0,2.0,1272.0,1272.0,0.3,0.3,-1.0,-1.0
36,-1.0,-1.0,7.5,7.5,2484.0,2484.0,-1.0,-1.0,49.82,49.82,2.0,2.0,4.0,4.0,1738.0,1738.0,0.8,0.8,0.0,0.0
37,-1.0,-1.0,7.6,7.6,5580.0,5580.0,-1.0,-1.0,10.32,10.32,2.0,2.0,5.0,5.0,3930.0,3930.0,0.6,0.6,0.0,0.0
38,-1.0,-1.0,7.8,7.8,2097.0,2097.0,-1.0,-1.0,83.72,83.72,2.0,2.0,27.0,27.0,1316.0,1316.0,1.4,1.4,0.0,0.0
39,-1.0,-1.0,7.9,7.9,6200.0,6200.0,-1.0,-1.0,119.12,119.12,2.0,2.0,2.0,2.0,3632.0,3632.0,4.5,4.5,0.0,0.0
40,-1.0,-1.0,7.2,7.2,1968.0,1968.0,-1.0,-1.0,29.9,29.9,2.0,2.0,2.0,2.0,-1.0,-1.0,0.6,0.6,0.0,0.0
41,-1.0,-1.0,7.7,7.7,1850.0,1850.0,-1.0,-1.0,0.32,0.32,2.0,2.0,2.0,2.0,1090.0,1090.0,0.7,0.7,0.0,0.0
42,-1.0,-1.0,7.6,7.6,3770.0,3770.0,-1.0,-1.0,2.22,2.22,2.0,2.0,2.0,2.0,2442.0,2442.0,3.4,3.4,-1.0,-1.0
43,-1.0,-1.0,7.0,7.2,881.0,1101.0,-1.0,-1.0,19.5,21.21,2.0,45.0,8.0,350.0,514.0,604.0,1.2,1.4,0.0,0.0
44,-1.0,-1.0,7.2,7.2,1070.0,1070.0,-1.0,-1.0,52.35,52.35,2.0,2.0,2.0,2.0,660.0,660.0,0.7,0.7,0.0,0.0
0,29.0,29.0,6.2,7.4,382.0,394.0,0.0,0.0,0.32,3.67,0.0,0.0,0.0,0.0,245.0,264.0,0.0,0.0,0.0,0.0
1,27.0,27.0,6.6,6.6,256.0,256.0,0.0,0.0,0.32,0.32,0.0,0.0,0.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0
2,28.0,30.0,5.4,7.5,107.0,114.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,61.0,71.0,0.47,0.47,0.0,0.0
3,28.0,28.0,4.7,4.7,46.0,46.0,0.0,0.0,0.32,0.32,0.0,0.0,8.0,8.0,25.0,25.0,0.0,0.0,0.0,0.0
4,29.0,29.0,6.4,7.2,131.0,250.0,0.0,0.0,0.32,0.71,0.0,0.0,0.0,0.0,77.0,172.0,0.46,0.92,0.0,0.0
5,27.0,30.0,6.5,7.1,403.0,475.0,0.0,2.2,0.0,0.32,2.0,1300.0,9.0,2200.0,247.0,310.0,0.0,0.28,0.0,0.0
